replication,call_started,call_answered,call_ended,call_type
119,20735.372872903197,20778.021544855823,21222.18515200517,2
119,21064.00112718473,21064.00112718473,21298.58142304005,2
119,21530.00908351125,21530.00908351125,21541.547069205033,1
119,21492.335917711556,21492.335917711556,22102.57451548198,0
119,22162.641443718418,22162.641443718418,22213.298172060855,1
119,22409.625391021113,22409.625391021113,22629.29051902638,1
119,22108.01969906902,22108.01969906902,22816.671206334147,1
119,23081.767293132994,23081.767293132994,23154.563560287046,1
119,23002.42192700987,23002.42192700987,23286.835362368445,1
119,23960.032672408986,23960.032672408986,24059.907931401627,1
119,23889.54434459178,23889.54434459178,24472.077878452867,1
119,24453.41469705365,24453.41469705365,24587.758007377222,1
119,24232.800162055708,24232.800162055708,24613.024361666532,0
119,25189.95376939688,25189.95376939688,25455.303828431217,2
119,25255.572602111333,25255.572602111333,25500.93416197098,2
119,25375.348009380366,25375.348009380366,25516.71520454467,0
119,25522.265959764693,25522.265959764693,25553.246116683516,2
119,25525.544497164396,25525.544497164396,25617.98152739168,1
119,25470.57966326416,25470.57966326416,25631.696031757103,1
119,25213.725687721224,25213.725687721224,25702.55265439107,1
119,25660.47918304183,25660.47918304183,25951.747568521063,0
119,26141.005955390636,26141.005955390636,26274.37483874631,1
119,25536.654801415454,25553.246116683516,26578.83499533608,2
119,26559.240490083008,26559.240490083008,26712.219127460434,1
119,27011.945446236867,27011.945446236867,27149.081038345263,1
119,27170.88430764044,27170.88430764044,27272.22260301382,1
119,27204.29343923513,27204.29343923513,27306.394056462952,1
119,27326.754506348756,27326.754506348756,27381.086246171737,1
119,27275.867732793286,27275.867732793286,27628.687605059495,1
119,27632.793943752913,27632.793943752913,27772.818308882972,0
119,27935.355769718535,27935.355769718535,27947.410783381016,1
119,28133.271587549552,28133.271587549552,28181.97008964736,0
119,28072.473432911913,28072.473432911913,28420.797759082532,1
119,28073.812787043218,28073.812787043218,28577.459714912635,1
119,28602.51575542244,28602.51575542244,28670.17044984967,2
119,28615.22868556365,28615.22868556365,28774.757375835925,2
119,28593.02923357674,28593.02923357674,28894.69110280336,2
119,28977.091965404703,28977.091965404703,29067.164780919924,1
119,28730.20453851403,28730.20453851403,29242.841641433468,0
119,29062.30796761994,29062.30796761994,29284.13561428237,2
119,29195.153915087718,29195.153915087718,29318.58262924137,1
119,29390.664359967544,29390.664359967544,29400.54382213927,1
119,29217.914603022073,29217.914603022073,29450.780030462734,1
119,29481.147638215007,29481.147638215007,29561.327095378154,0
119,29428.37461844525,29428.37461844525,29635.499528749784,0
119,29551.138400584154,29551.138400584154,29680.52068655497,1
119,29732.48448680131,29732.48448680131,29784.21336544991,1
119,29758.27418139751,29758.27418139751,29876.68808785492,1
119,29860.43556663886,29860.43556663886,29906.376864262595,0
119,29780.1475906344,29780.1475906344,30071.397975221334,1
119,30070.52032893242,30070.52032893242,30212.188992513227,0
119,30397.003612129694,30397.003612129694,30414.42716469705,2
119,30135.880218943716,30135.880218943716,30493.92476003207,1
119,30216.330995826094,30216.330995826094,30621.96536372321,1
119,30705.804578050247,30705.804578050247,30756.50294477877,1
119,31205.956278380738,31205.956278380738,31342.76331634074,0
119,31416.193165139823,31416.193165139823,31479.350054178336,0
119,31239.492443594696,31239.492443594696,31756.905445156037,1
119,32116.813372390458,32116.813372390458,32810.67331128744,1
119,32766.88306891975,32766.88306891975,32905.488481180306,1
119,32863.40531074068,32863.40531074068,33009.35905726365,1
119,33119.51670029607,33119.51670029607,33343.47920833337,1
119,33081.50998532696,33081.50998532696,33383.17482627601,0
119,32747.43803040708,32747.43803040708,33492.08911629428,0
119,33325.145484828034,33325.145484828034,33542.12608465293,1
119,33569.17432314587,33569.17432314587,33604.99587693795,1
119,33712.32326196351,33712.32326196351,33905.704526691734,2
119,34075.80876529707,34075.80876529707,34170.958786294694,1
119,33894.977028553585,33894.977028553585,34355.6187237619,1
119,34108.78590271354,34108.78590271354,34671.09968212025,1
119,33987.68852027971,33987.68852027971,34808.20684990153,1
119,34433.03294934782,34671.09968212025,34842.96510852368,1
119,34119.28704042683,34170.958786294694,34914.55394705217,0
119,34433.111861947684,34808.20684990153,34974.21710321944,2
119,34295.88732222437,34355.6187237619,35010.26786525844,0
119,34434.620323746974,34842.96510852368,35053.377902573025,1
119,35162.17523459293,35162.17523459293,35279.94362497485,2
119,35129.16095027415,35129.16095027415,35391.69573183921,0
119,34744.08089575099,34914.55394705217,35514.960811326,2
119,35038.13479361453,35038.13479361453,35716.988446869735,0
120,0,0,87.81512987847645,0
120,201.41530877664366,201.41530877664366,309.866588514877,2
120,425.2448529843934,425.2448529843934,469.7857986745101,1
120,221.3064559683502,221.3064559683502,487.2144903195158,0
120,318.45027405188193,318.45027405188193,716.8705664445033,0
120,628.8756558438757,628.8756558438757,766.3464507379077,1
120,449.8919493454586,449.8919493454586,899.1258525819992,1
120,866.3198005603176,866.3198005603176,909.1715758621476,1
120,808.6775540536657,808.6775540536657,965.2557598843432,0
120,873.9428408923152,873.9428408923152,1104.396322969631,1
120,2143.431900726442,2143.431900726442,2173.6862005692333,0
120,941.7885010412863,941.7885010412863,2285.4919604883403,0
120,2234.6358807504816,2234.6358807504816,2292.2413074362207,1
120,2292.676828217197,2292.676828217197,2301.1415995577595,1
120,2336.0018152268212,2336.0018152268212,2353.3843304720413,1
120,2209.394269955419,2209.394269955419,2395.6442162007065,1
120,2600.6190626022926,2600.6190626022926,2639.1119724984696,2
120,2316.6060496104947,2316.6060496104947,2999.1621905127104,1
120,2788.2630149137303,2788.2630149137303,3128.3052145152124,1
120,2631.4815245322984,2631.4815245322984,3476.8589188003966,1
120,3500.781084701169,3500.781084701169,3635.5314446310563,1
120,3441.709422468316,3441.709422468316,3705.7018595962263,1
120,2951.4184360986446,2951.4184360986446,3954.5088975854073,1
120,4003.9975652620906,4003.9975652620906,4237.380698005703,1
120,4305.4322981242985,4305.4322981242985,4607.449020351202,2
120,4281.441779138703,4281.441779138703,4690.028286748104,0
120,5001.257469279513,5001.257469279513,5064.481676263085,2
120,5183.546088244808,5183.546088244808,5340.178989944441,1
120,5668.92576226891,5668.92576226891,5821.835610460982,1
120,5643.774716335137,5643.774716335137,5902.8240321831145,1
120,5940.564858711406,5940.564858711406,6243.5376720439435,1
120,4819.327465066212,4819.327465066212,6441.20207137414,2
120,6506.392556328945,6506.392556328945,6605.423600966042,2
120,5951.119669252995,5951.119669252995,6838.306473849247,2
120,7015.727807703929,7015.727807703929,7037.461942383155,1
120,6283.766651650348,6283.766651650348,7567.937025994542,2
120,7701.911220070163,7701.911220070163,7760.921888536011,2
120,7666.936904733622,7666.936904733622,7787.984341866618,1
120,7821.273119820977,7821.273119820977,7862.751530268769,0
120,7917.564631494518,7917.564631494518,7930.643712913167,2
120,7227.8550758148685,7227.8550758148685,8248.999763869302,1
120,8917.448656922585,8917.448656922585,9059.808353456927,1
120,9140.670557481895,9140.670557481895,9296.771455352233,1
120,8927.757773502348,8927.757773502348,9390.790351099724,2
120,9163.423230621956,9163.423230621956,9595.917450917614,2
120,9192.327020431638,9192.327020431638,9655.786006242452,2
120,9699.241170008905,9699.241170008905,9833.16215956638,2
120,9320.972501885153,9320.972501885153,9895.87172334425,1
120,9938.950122639835,9938.950122639835,10145.667699692189,0
120,9663.68128489051,9663.68128489051,10335.505108975483,1
120,10044.304081008013,10044.304081008013,10363.026293217205,1
120,10499.87502985851,10499.87502985851,10625.23187240383,2
120,11015.081066326067,11015.081066326067,11185.055965773821,2
120,10849.551869449435,10849.551869449435,11217.887847873446,1
120,11063.921382926192,11063.921382926192,11299.033860157628,2
120,11272.713368360679,11272.713368360679,11312.523686924036,1
120,11486.344277535169,11486.344277535169,11507.295635975739,1
120,11572.19535286187,11572.19535286187,11601.108272406234,0
120,11904.403522198909,11904.403522198909,11988.370730339517,1
120,11921.549068568334,11921.549068568334,12031.655000137394,2
120,12111.982357220666,12111.982357220666,12230.4118108898,1
120,12000.187755463345,12000.187755463345,12339.521261038819,2
120,12331.637868862706,12331.637868862706,12357.046732919353,1
120,12371.303595204652,12371.303595204652,12611.86911259825,0
120,12220.65776609379,12220.65776609379,12742.123361754862,2
120,12316.292773678952,12316.292773678952,12777.580412008037,1
120,13252.531133019524,13252.531133019524,13259.168106268704,0
120,13241.762793352806,13241.762793352806,13735.138501750604,1
120,13706.132577755227,13706.132577755227,13874.20852408981,2
120,13905.183823125675,13905.183823125675,14106.938204039912,2
120,14117.823946741602,14117.823946741602,14123.807066402447,1
120,14105.308069380597,14105.308069380597,14210.677861148994,1
120,14072.678099103032,14072.678099103032,14503.91515486461,1
120,14398.880896485143,14398.880896485143,14713.877757851056,0
120,14582.271561889755,14582.271561889755,14861.503026900438,1
120,14044.469638136516,14044.469638136516,14965.370970367067,2
120,15360.779948090778,15360.779948090778,15442.43251162675,1
120,15514.727527366897,15514.727527366897,15539.290147201555,0
120,15209.830605190105,15209.830605190105,15728.616474888158,1
120,15667.591062712474,15667.591062712474,15968.804453182338,2
120,15630.714318167771,15630.714318167771,16064.677512001153,2
120,15971.461260764312,15971.461260764312,16154.780626794116,1
120,15944.347706417708,15944.347706417708,16236.903751193287,0
120,16112.11560513191,16112.11560513191,16565.30740874614,1
120,16368.995459482725,16368.995459482725,17230.40426384725,1
120,17313.302666633488,17313.302666633488,17619.12303662327,2
120,17001.86682247925,17001.86682247925,17721.240735534917,1
120,18195.040224795517,18195.040224795517,18210.185787626488,2
120,18500.604033653763,18500.604033653763,18694.0555166698,0
120,18872.765560923777,18872.765560923777,18885.399572593033,2
120,18845.960428192586,18845.960428192586,18893.767956110238,1
120,18365.009779753756,18365.009779753756,18990.688471978207,0
120,19024.641125667637,19024.641125667637,19032.039234075557,1
120,19389.394605591795,19389.394605591795,19410.472945557936,2
120,19484.413095062817,19484.413095062817,19613.45506980526,0
120,19172.611033829595,19172.611033829595,19657.170455718937,1
120,19752.14921649675,19752.14921649675,19879.872722435175,2
120,19586.190670368895,19586.190670368895,19947.193023698685,2
120,19700.337776657143,19700.337776657143,20247.102053786057,0
120,20089.669910066114,20089.669910066114,20284.00203400104,0
120,20176.545533892033,20176.545533892033,20654.569684339676,1
120,19490.78938972958,19490.78938972958,20736.02371492719,0
120,20983.161921784427,20983.161921784427,21076.372469704176,1
120,20633.630121133545,20633.630121133545,21177.514314356824,0
120,21149.183855937335,21149.183855937335,21301.724811567874,0
120,20227.724058472966,20247.102053786057,21326.61474369714,1
120,20821.063609719404,20821.063609719404,21344.45062515511,1
120,21487.772351644417,21487.772351644417,22086.420334753544,2
120,22538.659874989433,22538.659874989433,22720.382325661554,1
120,22253.719775486356,22253.719775486356,22738.372679178996,2
120,23467.24148829415,23467.24148829415,23546.42175669514,1
120,23517.644479681603,23517.644479681603,23562.405247559695,0
120,23610.79189541219,23610.79189541219,23639.503151468456,1
120,23520.30107444371,23520.30107444371,23664.898309110904,0
120,23614.769158226445,23614.769158226445,23702.954218473064,1
120,23856.192963489622,23856.192963489622,23918.560794386864,1
120,23630.547982523756,23630.547982523756,24002.84478962157,1
120,24056.53976704132,24056.53976704132,24421.023939226623,1
120,24475.932953850002,24475.932953850002,24482.42178092344,1
120,24231.9733564688,24231.9733564688,24559.088392661928,2
120,23860.591710161825,23860.591710161825,24657.45827997845,2
120,24784.072144134636,24784.072144134636,24851.09463980156,2
120,24994.400153550545,24994.400153550545,25323.79972422862,0
120,25147.870495067105,25147.870495067105,25538.032557541646,1
120,25358.127444179903,25538.032557541646,25794.137582355506,2
120,24961.165357442354,24961.165357442354,25809.24884239971,1
120,25177.915422087444,25177.915422087444,25858.109245799795,0
120,25504.483670705005,25794.137582355506,25983.085284027296,1
120,25220.074487501857,25323.79972422862,26022.18336005339,2
120,25743.83487453692,25858.109245799795,26108.18185333457,2
120,26109.34376366595,26109.34376366595,26491.995834902955,1
120,26335.24318288026,26335.24318288026,26683.688844504402,0
120,26785.08162217504,26785.08162217504,26794.295721554157,2
120,26633.780729257895,26633.780729257895,26857.10493626211,2
120,26885.824812367384,26885.824812367384,26974.07588939258,1
120,25584.698971110254,25809.24884239971,27039.204764041304,1
120,27363.255288879183,27363.255288879183,27383.778891776212,1
120,27090.167015241757,27090.167015241757,27426.6922821638,1
120,27780.491459727327,27780.491459727327,27848.715980685763,1
120,27823.245700287607,27823.245700287607,27897.451356197966,1
120,27784.24493069946,27784.24493069946,27990.06235840714,0
120,28028.290706608816,28028.290706608816,28043.990403981257,2
120,28308.255397301735,28308.255397301735,28336.152617926968,1
120,28163.95306181493,28163.95306181493,28901.90912915147,2
120,29203.558992229828,29203.558992229828,29239.672171311824,0
120,28906.24032626852,28906.24032626852,29271.448333355318,1
120,28897.66403690229,28897.66403690229,29286.953655607154,2
120,29598.410357775807,29598.410357775807,29681.07708512559,0
120,29477.84150015095,29477.84150015095,30006.31815900982,2
120,28879.998416378523,28879.998416378523,30009.322459714887,1
120,29814.01278766016,29814.01278766016,30027.72968891375,1
120,29802.1617701996,29802.1617701996,30252.226851409578,1
120,30319.34946171192,30319.34946171192,30436.12443829804,0
120,30348.00890694498,30348.00890694498,30504.163195737485,1
120,30344.59420114453,30344.59420114453,30790.84219687522,0
120,30652.90086495104,30652.90086495104,31083.017588072624,2
120,30569.08753132117,30569.08753132117,31185.27137384976,2
120,31092.110544306164,31092.110544306164,32174.1262826477,1
120,32159.51435296871,32159.51435296871,32190.98899851093,1
120,32294.17379731134,32294.17379731134,32388.27066703947,2
120,32339.696453241122,32339.696453241122,32615.632184897586,0
120,32412.349913336097,32412.349913336097,32654.048218955344,2
120,32331.94325995209,32331.94325995209,32691.303170460786,0
120,32385.594128194425,32385.594128194425,32875.916238332014,0
120,32945.64028933297,32945.64028933297,32979.11230552575,1
120,33578.28189206926,33578.28189206926,33637.16319444083,1
120,33688.24118218488,33688.24118218488,33737.391788805544,0
120,34014.14964061085,34014.14964061085,34611.06972993214,0
120,34867.83804427781,34867.83804427781,34947.442862056174,0
120,34783.606301092506,34783.606301092506,34987.09751486543,0
120,34994.514728748785,34994.514728748785,35090.26613818288,1
120,34912.71215278281,34912.71215278281,35219.50368267059,0
120,34550.296441017796,34550.296441017796,35295.705971996606,2
120,34998.591373931406,35090.26613818288,35364.35603754515,0
120,34947.816312606315,34947.816312606315,35497.26694215518,1
120,35453.82645270415,35453.82645270415,35531.765484909396,1
120,35091.86030943308,35219.50368267059,35886.216887018854,1
120,35849.906934822175,35849.906934822175,35909.812281478225,1
120,35741.92063546695,35741.92063546695,35966.9849728872,2
121,0,0,366.5246984616305,0
121,518.9235133775812,518.9235133775812,607.9908679835213,1
121,749.1576732122975,749.1576732122975,764.9159493583775,0
121,755.9829718663589,755.9829718663589,902.2182276638257,1
121,702.0631045691798,702.0631045691798,995.3184029053543,1
121,894.9449247244899,894.9449247244899,1410.4237246304997,2
121,998.1085133128906,998.1085133128906,1481.453795354354,1
121,1429.7913366763125,1429.7913366763125,1506.3904099249894,1
121,1523.6226760260117,1523.6226760260117,1566.2485025148874,1
121,1600.7831597872962,1600.7831597872962,1612.7976506531527,1
121,1474.655709746771,1474.655709746771,1681.1473107081392,0
121,1951.5014199675763,1951.5014199675763,1993.871757355069,2
121,1848.826134890936,1848.826134890936,2029.3258786474007,0
121,1927.7897077715024,1927.7897077715024,2035.6269515954873,1
121,2013.992822999966,2013.992822999966,2154.7491873195363,0
121,2113.4570642058297,2113.4570642058297,2178.444433458534,2
121,2125.1676584145666,2125.1676584145666,2346.3962936265775,0
121,2181.5933112977773,2181.5933112977773,2366.2006174232883,0
121,2335.363311591897,2335.363311591897,2421.381766728214,1
121,2203.7800253812807,2203.7800253812807,2446.9679364642056,1
121,2740.098023620459,2740.098023620459,2975.225214362997,1
121,2396.328001263333,2396.328001263333,3014.3019668015763,2
121,3016.43515575982,3016.43515575982,3255.3216823907624,2
121,3249.0368644717632,3249.0368644717632,3361.676784483581,1
121,3216.375082798045,3216.375082798045,3400.549571930525,1
121,3266.7162903943613,3266.7162903943613,3554.2667796034084,1
121,3475.7242628137183,3475.7242628137183,3595.1739107263193,1
121,3082.160611124405,3082.160611124405,3762.2299280887723,1
121,3875.014513861776,3875.014513861776,3941.396738178913,2
121,3853.109438499528,3853.109438499528,3967.484699418824,1
121,3960.6147783473502,3960.6147783473502,4057.9396661598253,1
121,3993.81654438046,3993.81654438046,4086.340250520396,1
121,4140.952236653034,4140.952236653034,4363.908572643457,0
121,4532.171791466642,4532.171791466642,4610.913032992933,2
121,4519.474588953802,4519.474588953802,4648.058040757629,2
121,4782.902723873189,4782.902723873189,4982.768716572084,2
121,4556.676335958152,4556.676335958152,5001.447537325028,0
121,4888.780928068102,4888.780928068102,5158.996598440175,1
121,5024.093424431448,5024.093424431448,5244.191458537739,1
121,5369.041678702193,5369.041678702193,5510.020109054269,1
121,4360.945217460131,4360.945217460131,5542.904748700171,1
121,5478.815625786315,5510.020109054269,5584.084978429752,1
121,5101.303775672794,5101.303775672794,5598.535059699931,1
121,5881.1925167576655,5881.1925167576655,5908.9794624211345,1
121,6163.642503524613,6163.642503524613,6169.375182103964,2
121,5190.85235771933,5190.85235771933,6261.868574834867,1
121,6339.7449272708545,6339.7449272708545,6574.31486066944,2
121,6305.134060402043,6305.134060402043,6722.94551871473,1
121,6455.699921334387,6455.699921334387,6760.051053827212,1
121,6678.646720340528,6678.646720340528,6779.0041589141165,1
121,6162.73604374661,6162.73604374661,7136.134573697352,1
121,7156.766472278938,7156.766472278938,7489.846380845483,1
121,7215.09492166139,7215.09492166139,7527.9261460107155,1
121,7548.435505990436,7548.435505990436,7613.551914472167,2
121,7465.686023818103,7465.686023818103,7798.550381751067,1
121,7822.5906717547405,7822.5906717547405,8165.429326675606,1
121,8273.863219728062,8273.863219728062,8533.144662781056,1
121,8443.605795168784,8443.605795168784,8624.431124061077,1
121,8290.11638849988,8290.11638849988,9214.597953676568,2
121,8916.586985777134,8916.586985777134,9271.429994000571,2
121,8516.25766884109,8516.25766884109,9339.606656917183,1
121,9204.860609196778,9204.860609196778,9927.940454609017,1
121,10487.245366732168,10487.245366732168,10555.648863726903,1
121,10637.487548678726,10637.487548678726,10745.577485817716,1
121,11615.768063544398,11615.768063544398,11725.6914920782,1
121,11676.250788148347,11676.250788148347,11783.5132392592,0
121,11776.780580241517,11776.780580241517,12001.324579405707,2
121,12074.009501215762,12074.009501215762,12293.016153925184,1
121,12726.041612149182,12726.041612149182,12822.905109544501,1
121,12182.506917544535,12182.506917544535,12929.671820117726,1
121,12642.054038764894,12642.054038764894,13077.259591464863,1
121,13085.61057141189,13085.61057141189,13139.689316722102,1
121,13160.854061392845,13160.854061392845,13522.129644142991,1
121,13333.16436479544,13333.16436479544,13671.26713608346,1
121,13353.421546020785,13353.421546020785,13684.95080834338,2
121,13722.242758173956,13722.242758173956,14019.617971415633,0
121,13858.440900893345,13858.440900893345,14238.847284232976,0
121,14245.96496087294,14245.96496087294,14297.119482856551,1
121,14457.773309623655,14457.773309623655,14489.351362265708,0
121,14355.827386311817,14355.827386311817,14493.924782873255,2
121,14182.013218671758,14182.013218671758,14595.530319560356,1
121,14501.148416767859,14501.148416767859,14878.989695808068,0
121,15158.199334907318,15158.199334907318,15416.184365774685,2
121,14621.089516425205,14621.089516425205,15479.75914788071,1
121,15132.757848487256,15132.757848487256,15527.906106489021,1
121,15707.634918328886,15707.634918328886,15763.385163987747,2
121,16286.126176170974,16286.126176170974,16669.131015587514,1
121,16590.18673853498,16590.18673853498,16759.77322316224,1
121,16136.24223604237,16136.24223604237,17102.837036684086,1
121,17718.47348175079,17718.47348175079,17975.871168813075,0
121,18625.76294007643,18625.76294007643,18903.789429625056,2
121,19057.343668417914,19057.343668417914,19251.021057801914,0
121,19506.81984359023,19506.81984359023,19529.936726982593,0
121,19529.19162401252,19529.19162401252,19531.635471056146,0
121,19735.131644563542,19735.131644563542,19747.42546558427,2
121,19289.01014283161,19289.01014283161,19765.694180603306,1
121,19908.763050772915,19908.763050772915,19973.05596128254,2
121,19998.668528215483,19998.668528215483,20048.577965051987,0
121,19746.128288520158,19746.128288520158,20198.25185559542,2
121,19919.063643702975,19919.063643702975,20329.33843367534,1
121,20103.689175497228,20198.25185559542,20360.814353999107,2
121,20043.680704870152,20048.577965051987,20405.068672885518,2
121,19948.884908651504,19948.884908651504,20492.9738796224,1
121,20665.85139893384,20665.85139893384,20739.39254166194,1
121,21277.605693344365,21277.605693344365,21516.294036191644,0
121,21614.426148971634,21614.426148971634,21637.44893566672,2
121,21724.718476567465,21724.718476567465,22036.600377883264,2
121,22110.2240143087,22110.2240143087,22171.064831837746,0
121,21942.69020693193,21942.69020693193,22195.71626139883,1
121,22049.301728922328,22049.301728922328,22247.27860699395,0
121,22377.774072338038,22377.774072338038,22616.936558137673,1
121,22408.497782468814,22408.497782468814,22726.872349055397,0
121,22761.4656489626,22761.4656489626,22785.050719553492,2
121,22682.142326102665,22682.142326102665,22952.936876223175,1
121,23142.18593711689,23142.18593711689,23166.991643534013,2
121,23281.389677178282,23281.389677178282,23294.504932719617,1
121,23479.269153506284,23479.269153506284,23484.466348661528,2
121,23609.233169495572,23609.233169495572,23766.70772608829,1
121,23642.36602103454,23642.36602103454,23834.3220081314,2
121,23891.87937376886,23891.87937376886,23952.846287414937,2
121,24004.090286380928,24004.090286380928,24046.020628587463,1
121,24941.69712059332,24941.69712059332,25048.724120273306,2
121,24914.81915931816,24914.81915931816,25147.820076682976,2
121,25111.402439729758,25111.402439729758,25193.029881509603,2
121,25093.100650787113,25093.100650787113,25260.91021810451,0
121,24680.373567947918,24680.373567947918,25288.803378077744,2
121,25204.278453002873,25204.278453002873,25438.581202132442,1
121,26087.326742583416,26087.326742583416,26189.33280856454,1
121,25909.790545309435,25909.790545309435,26201.988817358982,1
121,25940.208697270224,25940.208697270224,26397.313864668246,0
121,25785.146802339437,25785.146802339437,26477.743942641428,0
121,26479.081823485332,26479.081823485332,26569.887618282588,1
121,26507.596455170038,26507.596455170038,26579.082099076764,1
121,26343.998171043535,26343.998171043535,26783.53648927184,0
121,26779.519205726945,26779.519205726945,27319.419715193013,1
121,26826.678970045294,26826.678970045294,27443.95927381383,1
121,27438.949306969673,27438.949306969673,27523.489360078,0
121,27367.1764343855,27367.1764343855,27566.656900148082,0
121,27502.07369153535,27502.07369153535,28475.66945783218,2
121,28326.014760624912,28326.014760624912,28834.0694673591,0
121,29221.310941381966,29221.310941381966,29332.808913231598,2
121,29346.664018494354,29346.664018494354,29469.198788971906,2
121,29347.132920434153,29347.132920434153,29765.823950386002,1
121,29827.578263131338,29827.578263131338,29831.528042139736,1
121,29587.585606065073,29587.585606065073,29957.392292215372,1
121,30329.700816129975,30329.700816129975,30420.32780465897,0
121,30483.596649831317,30483.596649831317,30582.321810201127,1
121,30703.10311754473,30703.10311754473,30706.775685389945,2
121,30636.738456614294,30636.738456614294,30712.526972218417,0
121,31204.26871926647,31204.26871926647,31207.662340507075,1
121,31225.79463645606,31225.79463645606,31317.85081289674,1
121,31190.065588230547,31190.065588230547,31330.456661765587,2
121,31167.89609861068,31167.89609861068,31477.954885348645,1
121,31253.630152578186,31317.85081289674,31479.625096573713,1
121,31253.162755704285,31253.162755704285,31751.10210037157,0
121,31741.828802481505,31741.828802481505,31905.43105713865,1
121,32055.394501802653,32055.394501802653,32303.367744435087,0
121,32452.27286065234,32452.27286065234,32457.572481543008,2
121,32078.820179204675,32078.820179204675,32476.150920354386,0
121,32307.22889510915,32307.22889510915,32742.8406116377,1
121,32483.12730012419,32483.12730012419,32843.0650248972,0
121,32376.565706250512,32376.565706250512,32873.08534054436,1
121,33084.50756338294,33084.50756338294,33361.16946494936,1
121,33393.26329990346,33393.26329990346,33452.34829467039,0
121,33204.20454901888,33204.20454901888,33504.08496343451,2
121,33537.593904517315,33537.593904517315,33593.54038698069,1
121,33378.36834677899,33378.36834677899,33737.77782927838,1
121,33984.78459108557,33984.78459108557,34159.767842378074,1
121,34313.15373821975,34313.15373821975,34443.596020538185,1
121,34477.47044038589,34477.47044038589,34610.2836336213,2
121,34464.868390498275,34464.868390498275,34818.399720215624,1
121,34403.46490995521,34403.46490995521,35386.13534897254,0
121,35538.99855612229,35538.99855612229,35600.43115750821,1
122,0,0,143.59662167708095,1
122,29.763625974653404,29.763625974653404,269.657693252005,1
122,155.582791944888,155.582791944888,569.5152639999457,1
122,614.471609291259,614.471609291259,686.8426562823955,2
122,602.8157567650085,602.8157567650085,732.6408545813276,0
122,402.15121638414075,402.15121638414075,896.0469524560647,1
122,1170.1799108235205,1170.1799108235205,1305.3890579031545,2
122,1668.1325167878629,1668.1325167878629,1788.5196576343349,1
122,1636.8278511971043,1636.8278511971043,1982.9392243164175,2
122,1298.936285355185,1298.936285355185,2016.0753906476953,1
122,1912.9509195452074,1912.9509195452074,2310.3910402692545,2
122,2088.8444156491887,2088.8444156491887,2388.0065812166276,1
122,2088.391800584276,2088.391800584276,2443.673449365894,1
122,2258.2012377641427,2388.0065812166276,2547.7892517141913,2
122,1318.492863118781,1318.492863118781,2556.1019883296876,1
122,2563.7226727406664,2563.7226727406664,2626.587352238653,1
122,2349.91619001553,2443.673449365894,2717.5213495083267,1
122,2190.3976509716244,2310.3910402692545,2748.690225226092,2
122,2929.8649469835095,2929.8649469835095,3166.909950305525,1
122,3275.150353554084,3275.150353554084,3618.8769387593384,2
122,3946.535417803242,3946.535417803242,3953.636087285732,2
122,3987.320488229096,3987.320488229096,3988.6590972098056,1
122,3832.1760917052534,3832.1760917052534,4529.394966047833,2
122,4882.198560798601,4882.198560798601,5262.064105316712,1
122,5473.118276699437,5473.118276699437,5555.764251414065,2
122,6088.166674634523,6088.166674634523,6090.255629536479,1
122,5876.945031759656,5876.945031759656,6201.501160987015,1
122,6035.450625488318,6035.450625488318,6206.889623273255,1
122,6137.464952996002,6137.464952996002,6222.765591279949,0
122,6612.007403269848,6612.007403269848,6618.610648964328,1
122,6576.247725415059,6576.247725415059,6625.865914134181,2
122,6187.511338392839,6187.511338392839,6775.806067466195,0
122,6768.142267227001,6768.142267227001,6860.392991585904,0
122,6207.37116679889,6207.37116679889,7088.642767278026,1
122,7122.260181761574,7122.260181761574,7389.2565897296045,0
122,7452.027641639397,7452.027641639397,7467.68117030146,1
122,7359.12373070514,7359.12373070514,7644.199886497416,2
122,7869.6603450078765,7869.6603450078765,7913.290570307944,1
122,7897.05829318476,7897.05829318476,8017.421900671492,1
122,7690.659361730125,7690.659361730125,8177.644328347146,1
122,8050.22346113146,8050.22346113146,8594.64248705616,1
122,7838.13791020563,7838.13791020563,8625.933042409333,0
122,8437.09794696379,8437.09794696379,8785.391826890957,0
122,10991.56373330335,10991.56373330335,11013.613424201172,0
122,10702.672627645388,10702.672627645388,11056.996519330478,0
122,10938.658933911134,10938.658933911134,11124.089098495699,1
122,11429.040961288896,11429.040961288896,11434.524416409973,1
122,11282.693111951272,11282.693111951272,11471.534296089903,2
122,10796.741579946618,10796.741579946618,11475.948988447246,1
122,12151.167187149547,12151.167187149547,12174.512702992384,1
122,12226.423159609309,12226.423159609309,12328.575645412007,1
122,12307.872628968857,12307.872628968857,12395.826783422184,1
122,12427.506222807726,12427.506222807726,12498.887522854136,2
122,12974.475523071496,12974.475523071496,13098.353053585388,1
122,13040.550103561942,13040.550103561942,13103.619870325883,1
122,12879.72106611937,12879.72106611937,13160.979245786317,0
122,13308.738718584975,13308.738718584975,13399.034258677293,0
122,13212.213197345147,13212.213197345147,13482.826157423053,2
122,13593.78984539443,13593.78984539443,13602.51167973104,2
122,13469.21110785632,13469.21110785632,13605.792789155108,2
122,13002.625013408326,13002.625013408326,13615.31305856229,0
122,13564.95634477886,13564.95634477886,13845.177732591532,0
122,14179.78039974074,14179.78039974074,14181.211379139599,2
122,14391.19538666225,14391.19538666225,14527.83426251811,0
